chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Relationships,Section
000-resources_grey-towers-scriptorium.md#chunk_002,000-resources_grey-towers-scriptorium.md,## 1.0 Executive Abstract,868,959,6,19,13,10,27,14.0
000-resources_grey-towers-scriptorium.md#chunk_003,000-resources_grey-towers-scriptorium.md,### 3.3 Interior Program: Sterility Before Speed,859,954,6,19,13,10,27,18.0
000-resources_grey-towers-scriptorium.md#chunk_004,000-resources_grey-towers-scriptorium.md,### 5.1 Collection: Salvage and Observation,397,491,6,19,13,10,27,16.0
000-resources_grey-towers-scriptorium.md#chunk_005,000-resources_grey-towers-scriptorium.md,### 6.1 Scriptorium‑Primus (Grey Tower) — Capital Node,221,317,6,19,13,10,27,19.0
000-resources_grey-towers-scriptorium.md#chunk_006,000-resources_grey-towers-scriptorium.md,### 6.2 Scriptorium‑Secundus (Asgardian Corridor) — Logistics and Materials,154,252,6,19,13,10,27,20.0
000-resources_grey-towers-scriptorium.md#chunk_007,000-resources_grey-towers-scriptorium.md,### 6.3 Scriptorium‑Tertius (Midgard Combine Belt) — Field Pathology,247,344,6,19,13,10,27,20.0
000-resources_grey-towers-scriptorium.md#chunk_008,000-resources_grey-towers-scriptorium.md,### 6.5 Scriptorium‑Quintus (Svartalfheim Veins) — Inert‑Medium Foundry,847,943,6,19,13,10,27,19.0
000-resources_grey-towers-scriptorium.md#chunk_009,000-resources_grey-towers-scriptorium.md,### 8.2 Cognitive Hazards (Entities and Phenomena),336,431,6,19,13,10,27,18.0
000-resources_grey-towers-scriptorium.md#chunk_010,000-resources_grey-towers-scriptorium.md,### 10.1 Protocol Checklists,234,325,6,19,13,10,27,14.0
000-resources_meta-layer1-style-guide.md#chunk_001,000-resources_meta-layer1-style-guide.md,# I. Document Metadata,889,968,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_002,000-resources_meta-layer1-style-guide.md,### 7.3 Metaphor Bounds,465,544,6,19,19,10,9,14.0
000-resources_scriptorium-record-manual.md#chunk_001,000-resources_scriptorium-record-manual.md,"# The Scriptorium Record Manual: Retention, Authoring, and Custody",119,205,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_002,000-resources_scriptorium-record-manual.md,## 1.0 Scope and Definitions,859,939,6,16,20,10,10,15.0
000-resources_scriptorium-record-manual.md#chunk_003,000-resources_scriptorium-record-manual.md,### 3.1 Field Creation: Start the Chain Aloud,903,988,6,16,20,10,10,19.0
000-resources_scriptorium-record-manual.md#chunk_004,000-resources_scriptorium-record-manual.md,## 5.0 The Fifth Canon — Ethical Calculus of the Great Work,906,995,6,16,20,10,10,24.0
000-resources_scriptorium-record-manual.md#chunk_005,000-resources_scriptorium-record-manual.md,### 7.2 Handling and Sanitization — What May Be Seen,910,997,6,16,20,10,10,22.0
000-resources_tri-council.md#chunk_001,000-resources_tri-council.md,# Document Metadata,269,356,6,16,24,10,15,13.0
000-resources_tri-council.md#chunk_002,000-resources_tri-council.md,## 1.0 Purpose and Mandate,146,236,6,16,24,10,15,15.0
000-resources_tri-council.md#chunk_003,000-resources_tri-council.md,## 2.0 Legal Powers and Instruments,165,256,6,16,24,10,15,16.0
000-resources_tri-council.md#chunk_004,000-resources_tri-council.md,## 3.0 Composition and Roles (Bloc Functions),222,314,6,16,24,10,15,18.0
000-resources_tri-council.md#chunk_005,000-resources_tri-council.md,## 5.0 The Tri‑Council at H‑Hour (Final Roster and Status),741,837,6,16,24,10,15,22.0
000-resources_wall-and-the-spear.md#chunk_001,000-resources_wall-and-the-spear.md,# The Wall and the Spear: A Huskarl's Primer to the Defense of the Hold,208,312,6,16,24,10,16,28.0
000-resources_wall-and-the-spear.md#chunk_002,000-resources_wall-and-the-spear.md,### 1.1: The Wall Breathes,711,802,6,16,24,10,16,15.0
000-resources_wall-and-the-spear.md#chunk_003,000-resources_wall-and-the-spear.md,#### 1.2.1 The Fang and the Hoof – The Beasts,332,430,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_004,000-resources_wall-and-the-spear.md,#### 1.2.2 The Iron and the Cold – The Undying,219,317,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_005,000-resources_wall-and-the-spear.md,#### 1.2.3 The Whisper and the Static – The Blight,452,549,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_006,000-resources_wall-and-the-spear.md,### 2.1: The Watchman's Burden – The Price of Sight,266,364,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_007,000-resources_wall-and-the-spear.md,#### The Eye's Witness - What the Dark Reveals,204,300,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_008,000-resources_wall-and-the-spear.md,#### The Ear's Counsel - What the Silence Hides,275,371,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_009,000-resources_wall-and-the-spear.md,### 2.3: The Marked Path – A Language of Scars,282,379,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_010,000-resources_wall-and-the-spear.md,### 3.1: The Sun-Gate – The Mouth,257,351,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_011,000-resources_wall-and-the-spear.md,### 3.2: The Old Ruin – The Weakest Link,171,267,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_012,000-resources_wall-and-the-spear.md,### 3.3: The Murder Holes & Fire-Pits,218,312,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_013,000-resources_wall-and-the-spear.md,### 3.4: The Barrowmounds – The Sleepless Graves,213,308,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_014,000-resources_wall-and-the-spear.md,### 3.5: The Rune-Wardens – The Silent Shields,205,300,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_015,000-resources_wall-and-the-spear.md,### 4.1: Against the Hammer – The Svin-fylking,178,273,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_016,000-resources_wall-and-the-spear.md,### 4.2: Against the Knife – The Ash-Vargr,262,357,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_017,000-resources_wall-and-the-spear.md,## Afterword,146,234,6,16,24,10,16,11.0
000-resources_witness-mark-protocols.md#chunk_001,000-resources_witness-mark-protocols.md,# Witness Mark Protocols — Documentation Standards for Consent Substitution & Operational Attestation,29,141,6,18,22,10,28,26.0
000-resources_witness-mark-protocols.md#chunk_002,000-resources_witness-mark-protocols.md,## 1.0 Purpose and Scope,284,386,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_003,000-resources_witness-mark-protocols.md,### 3.1 Consent Substitution Marks,143,244,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_004,000-resources_witness-mark-protocols.md,### 3.2 Neutral Attestation Marks (Witness Pairs),912,1016,6,18,22,10,28,18.0
000-resources_witness-mark-protocols.md#chunk_005,000-resources_witness-mark-protocols.md,### 6.3 Batch Recording (Field Expeditions),898,1001,6,18,22,10,28,16.0
000-resources_witness-mark-protocols.md#chunk_006,000-resources_witness-mark-protocols.md,### 10.3 Dvergr Guilds,166,266,6,18,22,10,28,14.0
000-wbdc_blight-weaver-interdiction.md#chunk_001,000-wbdc_blight-weaver-interdiction.md,# Blight-Weaver Interdiction — Seidĸkona Reality-Warping Incident & Grove-Clan Response,222,306,6,16,16,10,11,22.0
000-wbdc_blight-weaver-interdiction.md#chunk_002,000-wbdc_blight-weaver-interdiction.md,### BACKGROUND,232,306,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_003,000-wbdc_blight-weaver-interdiction.md,### INCIDENT TIMELINE,923,998,6,16,16,10,11,13.0
000-wbdc_blight-weaver-interdiction.md#chunk_004,000-wbdc_blight-weaver-interdiction.md,### INCIDENT TIMELINE,590,665,6,16,16,10,11,13.0
000-wbdc_iron-bane-reconnaissance.md#chunk_001,000-wbdc_iron-bane-reconnaissance.md,# Iron-Bane Reconnaissance Operation — Hostile Infiltration Attempt,114,197,6,16,14,10,15,19.0
000-wbdc_iron-bane-reconnaissance.md#chunk_002,000-wbdc_iron-bane-reconnaissance.md,### TIMELINE,325,400,6,16,14,10,15,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_003,000-wbdc_iron-bane-reconnaissance.md,### VERBAL EXCHANGE (Transcribed),276,354,6,16,14,10,15,14.0
000-wbdc_iron-bane-reconnaissance.md#chunk_004,000-wbdc_iron-bane-reconnaissance.md,### GROVE-CLAN THREAT ASSESSMENT,325,403,6,16,14,10,15,14.0
000-wbdc_iron-bane-reconnaissance.md#chunk_005,000-wbdc_iron-bane-reconnaissance.md,### DIPLOMATIC CONTEXT,187,263,6,16,14,10,15,13.0
codex_chrome-lurker.md#chunk_001,codex_chrome-lurker.md,## Header block,178,262,6,16,9,9,29,13.0
codex_chrome-lurker.md#chunk_002,codex_chrome-lurker.md,## 2.1 Pre-Glitch Development & Deployment History,923,1012,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_003,codex_chrome-lurker.md,## 2.1 Pre-Glitch Development & Deployment History,274,364,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_004,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,923,1012,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_005,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,898,988,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_006,codex_chrome-lurker.md,## 4. Risk profile and thresholds,123,211,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_007,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,923,1012,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_008,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,752,842,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_009,codex_chrome-lurker.md,## 5. Field Card (Chrome-Lurker corridor protocols),878,968,6,16,9,9,29,18.0
codex_chrome-lurker.md#chunk_010,codex_chrome-lurker.md,## 10. Factional perspectives,923,1008,6,16,9,9,29,14.0
codex_chrome-lurker.md#chunk_011,codex_chrome-lurker.md,## 10. Factional perspectives,417,503,6,16,9,9,29,14.0
codex_chrome-lurker.md#chunk_012,codex_chrome-lurker.md,## 10. Reviewer's Note,340,426,6,16,9,9,29,14.0
db02-wb_gorge-maws-population-dossier.md#chunk_001,db02-wb_gorge-maws-population-dossier.md,# Population Dossier: Gorge-Maws (The Groa-Thurs),87,167,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_002,db02-wb_gorge-maws-population-dossier.md,## Document Overview,152,228,6,15,11,9,20,13.0
db02-wb_gorge-maws-population-dossier.md#chunk_003,db02-wb_gorge-maws-population-dossier.md,### 1.1 Taxonomy and Pathological Role,267,348,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_004,db02-wb_gorge-maws-population-dossier.md,"### 1.2 Population Distribution & The ""Green-Lines""",288,370,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_005,db02-wb_gorge-maws-population-dossier.md,### 1.3 Pre-Glitch Origins: The O.G.R.E. Protocol,286,367,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_006,db02-wb_gorge-maws-population-dossier.md,### 1.4 Lifecycle & The Lithic Gestation,336,418,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_007,db02-wb_gorge-maws-population-dossier.md,### 2.1 Morphology: The Living Siege Engine,436,518,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_008,db02-wb_gorge-maws-population-dossier.md,### 2.2 The Crucible: Internal Alchemy,357,438,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_009,db02-wb_gorge-maws-population-dossier.md,### 2.3 Sensory Apparatus: Seismic Resonance Imaging,347,429,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_010,db02-wb_gorge-maws-population-dossier.md,### 3.1 Temperament: The Sloth-Sage,321,400,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_011,db02-wb_gorge-maws-population-dossier.md,### 3.2 The Gardening Protocol: Recursive Pacification,525,607,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_012,db02-wb_gorge-maws-population-dossier.md,### 4.1 Method: The Living Diapason,235,315,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_013,db02-wb_gorge-maws-population-dossier.md,### 4.2 Signature Abilities & Resonance Patterns,543,625,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_014,db02-wb_gorge-maws-population-dossier.md,### 5.1 Language: The Sub-Sonic Rumble,392,473,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_015,db02-wb_gorge-maws-population-dossier.md,### 5.2 The Root-Memory: A Distributed Lithic Database,270,353,6,15,11,9,20,19.0
db02-wb_gorge-maws-population-dossier.md#chunk_016,db02-wb_gorge-maws-population-dossier.md,### 5.3 Social Structure: The Silent Commons,318,400,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_017,db02-wb_gorge-maws-population-dossier.md,"### 6.1 Trade Goods: The Paradox of ""Thurs-Dung""",460,543,6,15,11,9,20,19.0
db02-wb_gorge-maws-population-dossier.md#chunk_018,db02-wb_gorge-maws-population-dossier.md,### 6.2 Service Protocols: The Blight-Eater Escort,297,379,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_019,db02-wb_gorge-maws-population-dossier.md,### 6.3 Strategic Resource: The Sanctuary Node,206,288,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_020,db02-wb_gorge-maws-population-dossier.md,### 7.1 Jötun-Reader Scriptorium: The Immune Response Theory,247,330,6,15,11,9,20,19.0
db02-wb_gorge-maws-population-dossier.md#chunk_021,db02-wb_gorge-maws-population-dossier.md,### 7.2 Iron-Bane Crusade: The Flesh-Abomination,239,319,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_022,db02-wb_gorge-maws-population-dossier.md,### 7.3 Rust-Clans: The Mobile Refineries,223,304,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_023,db02-wb_gorge-maws-population-dossier.md,### 7.4 God-Sleepers: The Silent Gardeners,218,299,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_024,db02-wb_gorge-maws-population-dossier.md,### 7.5 The Midgard Combine: The Necessary Hazard,156,239,6,15,11,9,20,19.0
db02-wb_gorge-maws-population-dossier.md#chunk_025,db02-wb_gorge-maws-population-dossier.md,### 8.1 Threat Assessment: The Quake-Rage,587,668,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_026,db02-wb_gorge-maws-population-dossier.md,### 8.2 The Bell-Toll Effect: Armor Vulnerability,175,257,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_027,db02-wb_gorge-maws-population-dossier.md,### 8.3 Field Card — Interaction Protocols,426,508,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_028,db02-wb_gorge-maws-population-dossier.md,### 9.1 Data Capture: Autopsy Report [Specimen GM-04],343,426,6,15,11,9,20,19.0
db02-wb_gorge-maws-population-dossier.md#chunk_029,db02-wb_gorge-maws-population-dossier.md,### 9.2 Geographic Survey: The Song-Roads,271,352,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_030,db02-wb_gorge-maws-population-dossier.md,### 9.3 Linguistic Analysis: The Rumble-Lexicon,293,374,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_031,db02-wb_gorge-maws-population-dossier.md,### 9.4 Reviewer's Note & Status,258,339,6,15,11,9,20,16.0
db02-wb_medical-phenomena-entry.md#chunk_001,db02-wb_medical-phenomena-entry.md,## Classification,126,204,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_002,db02-wb_medical-phenomena-entry.md,### Cognitive Paradox Syndrome (CPS),128,210,6,15,16,10,16,15.0
db02-wb_medical-phenomena-entry.md#chunk_003,db02-wb_medical-phenomena-entry.md,### Harrow-Sick,143,221,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_004,db02-wb_medical-phenomena-entry.md,### Blight-Burn,131,209,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_005,db02-wb_medical-phenomena-entry.md,### Depth Sickness,569,648,6,15,16,10,16,13.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_001,db02-wb_scavenger-barons-assembled-entry.md,## Classification,137,215,6,15,16,10,16,11.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_002,db02-wb_scavenger-barons-assembled-entry.md,## §1 — Origins and Historical Context,180,265,6,15,16,10,16,18.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_003,db02-wb_scavenger-barons-assembled-entry.md,## §2 — Governance Mechanics,247,328,6,15,16,10,16,15.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_004,db02-wb_scavenger-barons-assembled-entry.md,## §3 — The Ice-Debt System,214,297,6,15,16,10,16,16.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_005,db02-wb_scavenger-barons-assembled-entry.md,## §4 — Economic Model,152,234,6,15,16,10,16,15.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_006,db02-wb_scavenger-barons-assembled-entry.md,## §5 — The King's Find Mythology,431,516,6,15,16,10,16,18.0
db02-wb_silent-folk-assembled-entry.md#chunk_001,db02-wb_silent-folk-assembled-entry.md,# The Silent Folk — Assembled Entry (Post-Human Divergence of the Clicking Deeps),110,208,6,15,20,10,18,26.0
db02-wb_silent-folk-assembled-entry.md#chunk_002,db02-wb_silent-folk-assembled-entry.md,## 1. Origin and Evolutionary Context,208,296,6,15,20,10,18,16.0
db02-wb_silent-folk-assembled-entry.md#chunk_003,db02-wb_silent-folk-assembled-entry.md,## 2. Biological Divergence,245,331,6,15,20,10,18,14.0
db02-wb_silent-folk-assembled-entry.md#chunk_004,db02-wb_silent-folk-assembled-entry.md,## 3. Echo-Cant: A Language of Geometry,170,260,6,15,20,10,18,18.0
db02-wb_silent-folk-assembled-entry.md#chunk_005,db02-wb_silent-folk-assembled-entry.md,## 4. Social Structure and Territory,312,400,6,15,20,10,18,16.0
db02-wb_silent-folk-assembled-entry.md#chunk_006,db02-wb_silent-folk-assembled-entry.md,## 6. Diagnostic Synthesis,179,265,6,15,20,10,18,14.0
db02-wb_silent-folk-assembled-entry.md#chunk_007,db02-wb_silent-folk-assembled-entry.md,## Unlock Thresholds,215,300,6,15,20,10,18,13.0
db02-wb_skrap-troll-assembled-entry.md#chunk_001,db02-wb_skrap-troll-assembled-entry.md,# The Skrap-Troll — Assembled Entry (Feral Hrungnir-Class Geo-Demolition Unit),29,114,6,15,16,10,13,22.0
db02-wb_skrap-troll-assembled-entry.md#chunk_002,db02-wb_skrap-troll-assembled-entry.md,## Unlock Threshold Table,149,226,6,15,16,10,13,14.0
db02-wb_skrap-troll-assembled-entry.md#chunk_003,db02-wb_skrap-troll-assembled-entry.md,### §1. Identification and Pre-Glitch Origin,187,266,6,15,16,10,13,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_004,db02-wb_skrap-troll-assembled-entry.md,### §2. The Second Skin: Adaptive Exaptation,217,297,6,15,16,10,13,18.0
db02-wb_skrap-troll-assembled-entry.md#chunk_005,db02-wb_skrap-troll-assembled-entry.md,### §3. Territorial Behavior and Threat Profile,188,269,6,15,16,10,13,18.0
db02-wb_skrap-troll-assembled-entry.md#chunk_006,db02-wb_skrap-troll-assembled-entry.md,### §4. Economic Significance: The Dvergr Calculation,426,507,6,15,16,10,13,18.0
db02-wb_skrap-troll-assembled-entry.md#chunk_007,db02-wb_skrap-troll-assembled-entry.md,## Field Card Summary,141,218,6,15,16,10,13,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_001,db02-wb_svin-fylking-assembled-entry.md,# Svin-fylking — Assembled Entry (Iron-Husked Boar),37,119,6,15,13,10,18,18.0
db02-wb_svin-fylking-assembled-entry.md#chunk_002,db02-wb_svin-fylking-assembled-entry.md,## Unlock Threshold Table,154,232,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_003,db02-wb_svin-fylking-assembled-entry.md,## §1. Identification and Pre-Glitch Origin,660,741,6,15,13,10,18,16.0
db02-wb_svin-fylking-assembled-entry.md#chunk_004,db02-wb_svin-fylking-assembled-entry.md,### 3.2 The Fylking Charge (Signature Tactic),354,436,6,15,13,10,18,18.0
db02-wb_svin-fylking-assembled-entry.md#chunk_005,db02-wb_svin-fylking-assembled-entry.md,### 4.2 The Prize,161,239,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_006,db02-wb_svin-fylking-assembled-entry.md,### 5.1 The Jötun-Reader View,139,218,6,15,13,10,18,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_007,db02-wb_svin-fylking-assembled-entry.md,### 5.2 Faction Doctrinal Differences,154,234,6,15,13,10,18,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_008,db02-wb_svin-fylking-assembled-entry.md,## §6. Diagnostic Conclusion,276,354,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_009,db02-wb_svin-fylking-assembled-entry.md,## Field Card Summary,297,375,6,15,13,10,18,14.0
db02-wb_void-marked-assembled-entry.md#chunk_001,db02-wb_void-marked-assembled-entry.md,## Classification,36,110,6,15,15,10,14,11.0
db02-wb_void-marked-assembled-entry.md#chunk_002,db02-wb_void-marked-assembled-entry.md,## Diagnostic Summary,141,217,6,15,15,10,14,13.0
db02-wb_void-marked-assembled-entry.md#chunk_003,db02-wb_void-marked-assembled-entry.md,## §1 — Physical Characteristics,271,349,6,15,15,10,14,15.0
db02-wb_void-marked-assembled-entry.md#chunk_004,db02-wb_void-marked-assembled-entry.md,## §2 — Origins and Exposure Pathways,128,209,6,15,15,10,14,18.0
db02-wb_void-marked-assembled-entry.md#chunk_005,db02-wb_void-marked-assembled-entry.md,## §3 — Social Status and Political Contestation,269,351,6,15,15,10,14,19.0
db02-wb_void-marked-assembled-entry.md#chunk_006,db02-wb_void-marked-assembled-entry.md,## §4 — Capabilities and Operational Utility,128,209,6,15,15,10,14,18.0
db02-wb_void-marked-assembled-entry.md#chunk_007,db02-wb_void-marked-assembled-entry.md,## §5 — Material Interactions,132,210,6,15,15,10,14,15.0
db02-wb_void-marked-assembled-entry.md#chunk_008,db02-wb_void-marked-assembled-entry.md,## Unlock Thresholds,213,288,6,15,15,10,14,13.0
db02-wb_warden-host-assembled-entry.md#chunk_001,db02-wb_warden-host-assembled-entry.md,## Classification,36,117,6,15,19,10,16,11.0
db02-wb_warden-host-assembled-entry.md#chunk_002,db02-wb_warden-host-assembled-entry.md,## Diagnostic Summary,191,273,6,15,19,10,16,13.0
db02-wb_warden-host-assembled-entry.md#chunk_003,db02-wb_warden-host-assembled-entry.md,## §1 — Origins and Historical Context,214,301,6,15,19,10,16,18.0
db02-wb_warden-host-assembled-entry.md#chunk_004,db02-wb_warden-host-assembled-entry.md,## §2 — Primary Functions,243,327,6,15,19,10,16,15.0
db02-wb_warden-host-assembled-entry.md#chunk_005,db02-wb_warden-host-assembled-entry.md,## §3 — Echo-Cant in Warden-Host Operations,153,240,6,15,19,10,16,18.0
db02-wb_warden-host-assembled-entry.md#chunk_006,db02-wb_warden-host-assembled-entry.md,## §4 — Territorial Disputes and Factional Conflicts,365,453,6,15,19,10,16,19.0
db02-wb_warden-host-assembled-entry.md#chunk_007,db02-wb_warden-host-assembled-entry.md,## Unlock Thresholds,210,292,6,15,19,10,16,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_001,db02-wb_weir-bone-assembled-entry.md,## Classification,37,114,6,15,15,10,16,11.0
db02-wb_weir-bone-assembled-entry.md#chunk_002,db02-wb_weir-bone-assembled-entry.md,## Diagnostic Summary,170,248,6,15,15,10,16,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_003,db02-wb_weir-bone-assembled-entry.md,## §1 — Physical Properties,258,339,6,15,15,10,16,15.0
db02-wb_weir-bone-assembled-entry.md#chunk_004,db02-wb_weir-bone-assembled-entry.md,## §2 — Sourcing and Harvesting,175,257,6,15,15,10,16,16.0
db02-wb_weir-bone-assembled-entry.md#chunk_005,db02-wb_weir-bone-assembled-entry.md,## §3 — Applications,210,289,6,15,15,10,16,14.0
db02-wb_weir-bone-assembled-entry.md#chunk_006,db02-wb_weir-bone-assembled-entry.md,## §4 — Salvage Interactions and Material Conflicts,193,278,6,15,15,10,16,19.0
db02-wb_weir-bone-assembled-entry.md#chunk_007,db02-wb_weir-bone-assembled-entry.md,## Unlock Thresholds,187,265,6,15,15,10,16,13.0
db03-dc_agricultural-devastation.md#chunk_001,db03-dc_agricultural-devastation.md,"# Agricultural Devastation Case Study - Wheatholm District Total Loss, Year 781-783 PG",305,403,6,15,20,9,19,26.0
db03-dc_agricultural-devastation.md#chunk_002,db03-dc_agricultural-devastation.md,### Emergence Timeline,157,241,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_003,db03-dc_agricultural-devastation.md,### Initial Response,917,1002,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_004,db03-dc_agricultural-devastation.md,### Alchemical Eradication,499,583,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_005,db03-dc_agricultural-devastation.md,## Steward's Reflection,315,400,6,15,20,9,19,13.0
db03-dc_archive-cataloging-standards.md#chunk_001,db03-dc_archive-cataloging-standards.md,## Summary,102,166,6,15,15,9,5,11.0
db03-dc_archive-cataloging-standards.md#chunk_002,db03-dc_archive-cataloging-standards.md,## Motivation & Historical Context,215,283,6,15,15,9,5,15.0
db03-dc_archive-cataloging-standards.md#chunk_003,db03-dc_archive-cataloging-standards.md,## Expanded Metadata Framework,244,310,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_004,db03-dc_archive-cataloging-standards.md,## Enhanced CPS Risk Classification,279,347,6,15,15,9,5,15.0
db03-dc_archive-cataloging-standards.md#chunk_005,db03-dc_archive-cataloging-standards.md,## Mandatory Pre-Screening Protocols,283,349,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_006,db03-dc_archive-cataloging-standards.md,## Cross-Reference Integrity Standards,271,338,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_007,db03-dc_archive-cataloging-standards.md,## Training & Implementation Rollout,270,338,6,15,15,9,5,15.0
db03-dc_archive-cataloging-standards.md#chunk_008,db03-dc_archive-cataloging-standards.md,## Institutional Culture Implications,234,300,6,15,15,9,5,14.0
db03-dc_ballad-of-the-broken-gate.md#chunk_001,db03-dc_ballad-of-the-broken-gate.md,(none),183,249,6,15,20,9,14,
db03-dc_ballad-of-the-broken-gate.md#chunk_002,db03-dc_ballad-of-the-broken-gate.md,## The Ballad of the Broken Gate,536,621,6,15,20,9,14,18.0
db03-dc_ballad-of-the-broken-gate.md#chunk_003,db03-dc_ballad-of-the-broken-gate.md,## Collector's Notes,195,274,6,15,20,9,14,13.0
db03-dc_clockwork-synchronization.md#chunk_001,db03-dc_clockwork-synchronization.md,(none),131,189,6,15,15,9,11,
db03-dc_clockwork-synchronization.md#chunk_002,db03-dc_clockwork-synchronization.md,## Protocol Overview,141,213,6,15,15,9,11,13.0
db03-dc_clockwork-synchronization.md#chunk_003,db03-dc_clockwork-synchronization.md,## Synchronization Cadence,163,235,6,15,15,9,11,13.0
